ID,Name,Set Name,Set Code,Rarity,Card Type,Affiliation,File Name,Has AI,Has Foil,Has Tribble,Tags
ITG-024,Mendon,Introductory Two-Player Game,ITG,Common,Personnel,Federation,ITG-024.jpeg,,,,
ITG-025,Spock,Introductory Two-Player Game,ITG,Promo,Personnel,Federation,ITG-025.jpeg,,,,
ITG-026,Gi'ral,Introductory Two-Player Game,ITG,Promo,Personnel,Klingon,ITG-026.jpeg,,,,
ITG-027,Ja'rod,Introductory Two-Player Game,ITG,Promo,Personnel,Klingon,ITG-027.jpeg,,,,
ITG-028,Mogh,Introductory Two-Player Game,ITG,Promo,Personnel,Klingon,ITG-028.jpeg,,,,
ITG-029,I.K.C. K'Ratak,Introductory Two-Player Game,ITG,Common,Ship,Klingon,ITG-029.jpeg,,,,
MIR-001,Tantalus Field,"Mirror, Mirror",MIR,Rare,Artifact,,MIR-001.jpeg,,,,
MIR-002,A Fast Ship Would Be Nice,"Mirror, Mirror",MIR,Rare,Dilemma,,MIR-002.jpeg,,,,
MIR-003,Artillery Attack,"Mirror, Mirror",MIR,Rare,Dilemma,,MIR-003.jpeg,,,,
MIR-004,Chula: The Game,"Mirror, Mirror",MIR,Uncommon,Dilemma,,MIR-004.jpeg,,,,
MIR-005,Denevan Neural Parasites,"Mirror, Mirror",MIR,Rare,Dilemma,,MIR-005.jpeg,,,,
MIR-006,Distraction,"Mirror, Mirror",MIR,Uncommon,Dilemma,,MIR-006.jpeg,,,,
MIR-007,Emergency Conversion,"Mirror, Mirror",MIR,Common,Dilemma,,MIR-007.jpeg,,,,
MIR-008,Gorn Encounter,"Mirror, Mirror",MIR,Uncommon,Dilemma,,MIR-008.jpeg,,,,
MIR-009,Horta,"Mirror, Mirror",MIR,Rare,Dilemma,,MIR-009.jpeg,,,,
MIR-010,Kelvan Show of Force,"Mirror, Mirror",MIR,Rare,Dilemma,,MIR-010.jpeg,,,,
MIR-011,Quantum Fissure,"Mirror, Mirror",MIR,Uncommon,Dilemma,,MIR-011.jpeg,,,,
MIR-012,Royale Casino: Slots,"Mirror, Mirror",MIR,Common,Dilemma,,MIR-012.jpeg,,,,
MIR-013,Bajoran Wormhole: Mirror Universe,"Mirror, Mirror",MIR,Uncommon,Doorway,,MIR-013.jpeg,,,,
MIR-014,The Guardian of Forever,"Mirror, Mirror",MIR,Rare,Doorway,,MIR-014.jpeg,,,,
MIR-015,Agonizer,"Mirror, Mirror",MIR,Uncommon,Equipment,,MIR-015.jpeg,,,,
MIR-016,Classic Disruptor,"Mirror, Mirror",MIR,Common,Equipment,,MIR-016.jpeg,,,,
MIR-017,Ferengi Whip,"Mirror, Mirror",MIR,Uncommon,Equipment,,MIR-017.jpeg,,,,
MIR-018,Mirror Dagger,"Mirror, Mirror",MIR,Common,Equipment,,MIR-018.jpeg,,,,
MIR-019,Multidimensional Transport Device,"Mirror, Mirror",MIR,Common,Equipment,,MIR-019.jpeg,,,,
MIR-020,Romulan Cloaking Device,"Mirror, Mirror",MIR,Uncommon,Equipment,,MIR-020.jpeg,,,,
MIR-021,Self-Sealing Stem Bolts,"Mirror, Mirror",MIR,Common,Equipment,,MIR-021.jpeg,,,,
MIR-022,Stolen Cloaking Device,"Mirror, Mirror",MIR,Uncommon,Equipment,,MIR-022.jpeg,,,,
MIR-023,35th Rule of Acquisition,"Mirror, Mirror",MIR,Uncommon,Event,,MIR-023.jpeg,,,,
MIR-024,Blood Screening,"Mirror, Mirror",MIR,Uncommon,Event,,MIR-024.jpeg,,,,
MIR-025,Treaty: Federation/Dominion,"Mirror, Mirror",MIR,Common,Event,,MIR-025.jpeg,,,,
MIR-026,❖ Alliance Nor,"Mirror, Mirror",MIR,Common,Facility,Cardassian,MIR-026.jpeg,,,,
MIR-027,Mirror Terok Nor,"Mirror, Mirror",MIR,Rare Plus,Facility,Federation,MIR-027.jpeg,,,,
MIR-028,Mirror Terok Nor,"Mirror, Mirror",MIR,Rare Plus,Facility,Cardassian,MIR-028-ai.jpeg,true,,,
MIR-029,❖ Terran Outpost,"Mirror, Mirror",MIR,Common,Facility,Federation,MIR-029.jpeg,,,,
MIR-030,Terran Rebellion HQ,"Mirror, Mirror",MIR,Rare,Facility,Federation,MIR-030.jpeg,,,,
MIR-031,❖ Klingon Empire Outpost,"Mirror, Mirror",MIR,Common,Facility,Klingon,MIR-031.jpeg,,,,
MIR-032,Agony Booth,"Mirror, Mirror",MIR,Uncommon,Incident,,MIR-032.jpeg,,,,
MIR-033,Crossover,"Mirror, Mirror",MIR,Common,Incident,,MIR-033.jpeg,,,,
MIR-034,Emblem of the Alliance,"Mirror, Mirror",MIR,Common,Incident,,MIR-034.jpeg,,,,
MIR-035,Emblem of the Empire,"Mirror, Mirror",MIR,Common,Incident,,MIR-035.jpeg,,,,
MIR-036,Hostage Trade,"Mirror, Mirror",MIR,Common,Incident,,MIR-036.jpeg,,,,
MIR-037,No Way Out,"Mirror, Mirror",MIR,Uncommon,Incident,,MIR-037.jpeg,,,,
MIR-038,The Art of Diplomacy,"Mirror, Mirror",MIR,Rare,Incident,,MIR-038.jpeg,,,,
MIR-039,Transporter Mixup,"Mirror, Mirror",MIR,Uncommon,Incident,,MIR-039.jpeg,,,,
MIR-040,"I'm a Doctor, Not a Bricklayer","Mirror, Mirror",MIR,Uncommon,Interrupt,,MIR-040.jpeg,,,,
MIR-041,"Vulcan ""Death Grip""","Mirror, Mirror",MIR,Uncommon,Interrupt,,MIR-041.jpeg,,,,
MIR-042,Disrupt Alliance,"Mirror, Mirror",MIR,Uncommon,Mission,,MIR-042.jpeg,,,,
MIR-043,Feldomite Rush,"Mirror, Mirror",MIR,Uncommon,Mission,,MIR-043.jpeg,,,,
MIR-044,Historical Research,"Mirror, Mirror",MIR,Uncommon,Mission,,MIR-044.jpeg,,,,
MIR-045,Mine Dilithium,"Mirror, Mirror",MIR,Uncommon,Mission,,MIR-045.jpeg,,,,
MIR-046,Search for Rebels,"Mirror, Mirror",MIR,Uncommon,Mission,,MIR-046.jpeg,,,,
MIR-047,Construct Starship,"Mirror, Mirror",MIR,Rare,Objective,,MIR-047.jpeg,,,,
MIR-048,For Cardassia!,"Mirror, Mirror",MIR,Uncommon,Objective,,MIR-048.jpeg,,,,
MIR-049,The Emperor's New Cloak,"Mirror, Mirror",MIR,Uncommon,Objective,,MIR-049.jpeg,,,,
MIR-050,Bareil,"Mirror, Mirror",MIR,Rare Plus,Personnel,Bajoran,MIR-050.jpeg,,,,
MIR-051,Commander Leeta,"Mirror, Mirror",MIR,Rare,Personnel,Bajoran,MIR-051.jpeg,,,,
MIR-052,❖ Gantt,"Mirror, Mirror",MIR,Common,Personnel,Bajoran,MIR-052.jpeg,,,,
MIR-053,❖ Javek Len,"Mirror, Mirror",MIR,Common,Personnel,Bajoran,MIR-053.jpeg,,,,
MIR-054,Overseer Odo,"Mirror, Mirror",MIR,Rare Plus,Personnel,Bajoran/Cardassian,MIR-054.jpeg,,,,
MIR-055,❖ Romara Cal,"Mirror, Mirror",MIR,Common,Personnel,Bajoran,MIR-055.jpeg,,,,
MIR-056,❖ Taymar Bern,"Mirror, Mirror",MIR,Common,Personnel,Bajoran,MIR-056.jpeg,,,,
MIR-057,The Intendant,"Mirror, Mirror",MIR,Rare Plus,Personnel,Bajoran,MIR-057.jpeg,,,,
MIR-058,Weyoun of Borg,"Mirror, Mirror",MIR,Rare Plus,Personnel,Borg,MIR-058.jpeg,,,,
MIR-059,❖ Aramax,"Mirror, Mirror",MIR,Common,Personnel,Cardassian,MIR-059.jpeg,,,,
MIR-060,❖ Dorza,"Mirror, Mirror",MIR,Common,Personnel,Cardassian,MIR-060.jpeg,,,,
MIR-061,Overseer Mardel,"Mirror, Mirror",MIR,Uncommon,Personnel,Cardassian,MIR-061.jpeg,,,,
MIR-062,Security Chief Garak,"Mirror, Mirror",MIR,Rare Plus,Personnel,Cardassian,MIR-062.jpeg,,,,
MIR-063,Thrax,"Mirror, Mirror",MIR,Uncommon,Personnel,Cardassian,MIR-063.jpeg,,,,
MIR-064,Luaran,"Mirror, Mirror",MIR,Rare,Personnel,Dominion,MIR-064.jpeg,,,,
MIR-065,Captain Bashir,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-065.jpeg,,,,
MIR-066,Captain Dax,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-066.jpeg,,,,
MIR-067,Chief Engineer Scott,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-067.jpeg,,,,
MIR-068,Chief Navigator Chekov,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-068.jpeg,,,,
MIR-069,Chief Surgeon McCoy,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-069.jpeg,,,,
MIR-070,Comm Officer Uhura,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-070.jpeg,,,,
MIR-071,❖ Crewman Wilson,"Mirror, Mirror",MIR,Common,Personnel,Federation,MIR-071.jpeg,,,,
MIR-072,Dr. Farallon,"Mirror, Mirror",MIR,Rare,Personnel,Federation,MIR-072.jpeg,,,,
MIR-073,❖ Ensign Davis,"Mirror, Mirror",MIR,Common,Personnel,Federation,MIR-073.jpeg,,,,
MIR-074,❖ Ensign Gaffney,"Mirror, Mirror",MIR,Common,Personnel,Federation,MIR-074.jpeg,,,,
MIR-075,First Officer Spock,"Mirror, Mirror",MIR,Ultra Rare,Personnel,Federation,MIR-075.jpeg,,,,
MIR-076,Jake Sisko,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-076.jpeg,,,,
MIR-077,James Tiberius Kirk,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-077.jpeg,,,,
MIR-078,Lt. Kyle,"Mirror, Mirror",MIR,Uncommon,Personnel,Federation,MIR-078.jpeg,,,,
MIR-079,Lt. Moreau,"Mirror, Mirror",MIR,Uncommon,Personnel,Federation,MIR-079.jpeg,,,,
MIR-080,❖ Marauder,"Mirror, Mirror",MIR,Common,Personnel,Federation,MIR-080.jpeg,,,,
MIR-081,Marlena Moreau,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-081.jpeg,,,,
MIR-082,❖ Mr. Andrews,"Mirror, Mirror",MIR,Common,Personnel,Federation,MIR-082.jpeg,,,,
MIR-083,Mr. Tuvok,"Mirror, Mirror",MIR,Rare,Personnel,Federation,MIR-083.jpeg,,,,
MIR-084,Nurse Chapel,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-084.jpeg,,,,
MIR-085,Prot,"Mirror, Mirror",MIR,Uncommon,Personnel,Federation/Ferengi,MIR-085.jpeg,,,,
MIR-086,Security Chief Sulu,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-086.jpeg,,,,
MIR-087,Smiley,"Mirror, Mirror",MIR,Rare Plus,Personnel,Federation,MIR-087.jpeg,,,,
MIR-088,Transporter Chief Kyle,"Mirror, Mirror",MIR,Uncommon,Personnel,Federation,MIR-088.jpeg,,,,
MIR-089,Mr. Brunt,"Mirror, Mirror",MIR,Rare Plus,Personnel,Ferengi,MIR-089.jpeg,,,,
MIR-090,Mr. Nog,"Mirror, Mirror",MIR,Rare Plus,Personnel,Ferengi,MIR-090.jpeg,,,,
MIR-091,Mr. Quark,"Mirror, Mirror",MIR,Rare Plus,Personnel,Ferengi,MIR-091.jpeg,,,,
MIR-092,Mr. Rom,"Mirror, Mirror",MIR,Rare Plus,Personnel,Ferengi,MIR-092.jpeg,,,,
MIR-093,❖ Korvek,"Mirror, Mirror",MIR,Common,Personnel,Klingon,MIR-093.jpeg,,,,
MIR-094,❖ Loreva,"Mirror, Mirror",MIR,Common,Personnel,Klingon,MIR-094.jpeg,,,,
MIR-095,Regent Worf,"Mirror, Mirror",MIR,Rare Plus,Personnel,Klingon,MIR-095.jpeg,,,,
MIR-096,Rinox,"Mirror, Mirror",MIR,Uncommon,Personnel,Klingon,MIR-096.jpeg,,,,
MIR-097,❖ Rukor,"Mirror, Mirror",MIR,Uncommon,Personnel,Klingon,MIR-097.jpeg,,,,
MIR-098,❖ T'Vor,"Mirror, Mirror",MIR,Common,Personnel,Klingon,MIR-098.jpeg,,,,
MIR-099,Telok,"Mirror, Mirror",MIR,Uncommon,Personnel,Klingon,MIR-099.jpeg,,,,
MIR-100,❖ Vartoq,"Mirror, Mirror",MIR,Common,Personnel,Klingon,MIR-100.jpeg,,,,
MIR-101,Balok,"Mirror, Mirror",MIR,Uncommon,Personnel,Non-Aligned,MIR-101.jpeg,,,,
MIR-102,Dr. Roger Korby,"Mirror, Mirror",MIR,Uncommon,Personnel,Non-Aligned,MIR-102.jpeg,,,,
MIR-103,Ezri,"Mirror, Mirror",MIR,Rare Plus,Personnel,Non-Aligned,MIR-103.jpeg,,,,
MIR-104,✶ Fontaine,"Mirror, Mirror",MIR,Rare Plus,Personnel,Non-Aligned,MIR-104.jpeg,,,,
MIR-105,Mr. Sisko,"Mirror, Mirror",MIR,Rare Plus,Personnel,Non-Aligned,MIR-105.jpeg,,,,
MIR-106,Professor Sisko,"Mirror, Mirror",MIR,Rare Plus,Personnel,Non-Aligned,MIR-106.jpeg,,,,
MIR-107,Ruk,"Mirror, Mirror",MIR,Rare,Personnel,Non-Aligned,MIR-107.jpeg,,,,
MIR-108,Thomas Paris,"Mirror, Mirror",MIR,Rare,Personnel,Non-Aligned,MIR-108.jpeg,,,,
MIR-109,Wyatt Earp,"Mirror, Mirror",MIR,Uncommon,Personnel,Non-Aligned,MIR-109.jpeg,,,,
MIR-110,Commander Charvanek,"Mirror, Mirror",MIR,Rare Plus,Personnel,Romulan,MIR-110.jpeg,,,,
MIR-111,❖ D'vano,"Mirror, Mirror",MIR,Common,Personnel,Romulan,MIR-111.jpeg,,,,
MIR-112,❖ Gorrus,"Mirror, Mirror",MIR,Common,Personnel,Romulan,MIR-112.jpeg,,,,
MIR-113,Subcommander Tal,"Mirror, Mirror",MIR,Uncommon,Personnel,Romulan,MIR-113.jpeg,,,,
MIR-114,❖ Tagus,"Mirror, Mirror",MIR,Common,Personnel,Romulan,MIR-114.jpeg,,,,
MIR-115,❖ Alliance Interceptor,"Mirror, Mirror",MIR,Common,Ship,Bajoran,MIR-115.jpeg,,,,
MIR-116,❖ Bajoran Warship,"Mirror, Mirror",MIR,Rare,Ship,Bajoran,MIR-116.jpeg,,,,
MIR-117,❖ Alliance Galor,"Mirror, Mirror",MIR,Common,Ship,Cardassian,MIR-117.jpeg,,,,
MIR-118,❖ Enhanced Attack Ship,"Mirror, Mirror",MIR,Uncommon,Ship,Dominion,MIR-118.jpeg,,,,
MIR-119,Defiant,"Mirror, Mirror",MIR,Rare Plus,Ship,Federation,MIR-119.jpeg,,,,
MIR-120,❖ I.S.S. Constitution,"Mirror, Mirror",MIR,Common,Ship,Federation,MIR-120.jpeg,,,,
MIR-121,I.S.S. Enterprise,"Mirror, Mirror",MIR,Rare Plus,Ship,Federation,MIR-121.jpeg,,,,
MIR-122,❖ Rebel Interceptor,"Mirror, Mirror",MIR,Common,Ship,Federation,MIR-122.jpeg,,,,
MIR-123,❖ Type 18 Shuttlepod,"Mirror, Mirror",MIR,Uncommon,Ship,Federation,MIR-123.jpeg,,,,
MIR-124,❖ Mirror Ferengi Shuttle,"Mirror, Mirror",MIR,Uncommon,Ship,Ferengi,MIR-124.jpeg,,,,
MIR-125,❖ Alliance K'Vort,"Mirror, Mirror",MIR,Common,Ship,Klingon,MIR-125.jpeg,,,,
MIR-126,❖ Alliance Vor'Cha,"Mirror, Mirror",MIR,Common,Ship,Klingon,MIR-126.jpeg,,,,
MIR-127,I.K.C. Ki'tang,"Mirror, Mirror",MIR,Uncommon,Ship,Klingon,MIR-127.jpeg,,,,
MIR-128,Regency 1,"Mirror, Mirror",MIR,Rare,Ship,Klingon,MIR-128.jpeg,,,,
MIR-129,Fesarius,"Mirror, Mirror",MIR,Rare,Ship,Non-Aligned,MIR-129.jpeg,,,,
MIR-130,❖ Battle Cruiser,"Mirror, Mirror",MIR,Common,Ship,Romulan/Klingon,MIR-130.jpeg,,,,
MIR-131,Ops: Mirror Universe,"Mirror, Mirror",MIR,Common,Site,,MIR-131.jpeg,,,,
MIR-132,Halkan Council,"Mirror, Mirror",MIR,Rare,Time Location,,MIR-132.jpeg,,,,
OTD-001,Abandon Ship!,Official Tournament Sealed Deck,OTD,Promo,Dilemma,,OTD-001.jpeg,,,,
OTD-002,Armus: Sticky Situation,Official Tournament Sealed Deck,OTD,Promo,Dilemma,,OTD-002.jpeg,,,,
OTD-003,Hippocratic Oath,Official Tournament Sealed Deck,OTD,Promo,Dilemma,,OTD-003.jpeg,,,,
OTD-004,Make Us Go,Official Tournament Sealed Deck,OTD,Promo,Dilemma,,OTD-004.jpeg,,,,
OTD-005,Unscientific Method,Official Tournament Sealed Deck,OTD,Promo,Dilemma,,OTD-005.jpeg,,,,
OTD-006,Space-Time Portal,Official Tournament Sealed Deck,OTD,Promo,Doorway,,OTD-006.jpeg,,,,
OTD-007,Spacedoor,Official Tournament Sealed Deck,OTD,Promo,Doorway,,OTD-007.jpeg,,,,
OTD-008,Treaty: Federation/Romulan/Klingon,Official Tournament Sealed Deck,OTD,Promo,Event,,OTD-008.jpeg,,,,
OTD-009,Husnock Outpost,Official Tournament Sealed Deck,OTD,Promo,Facility,Non-Aligned,OTD-009.jpeg,,,,
OTD-010,Establish Relations,Official Tournament Sealed Deck,OTD,Promo,Mission,,OTD-010.jpeg,,,,
OTD-011,Explore Interstellar Matter,Official Tournament Sealed Deck,OTD,Promo,Mission,,OTD-011.jpeg,,,,
OTD-012,Impose Order,Official Tournament Sealed Deck,OTD,Promo,Mission,,OTD-012.jpeg,,,,
OTD-013,Investigate Incursion,Official Tournament Sealed Deck,OTD,Promo,Mission,,OTD-013.jpeg,,,,
OTD-014,Mineral Survey,Official Tournament Sealed Deck,OTD,Promo,Mission,,OTD-014.jpeg,,,,
OTD-015,Test Propulsion Systems,Official Tournament Sealed Deck,OTD,Promo,Mission,,OTD-015.jpeg,,,,
OTD-016,Open Diplomatic Relations,Official Tournament Sealed Deck,OTD,Promo,Objective,,OTD-016.jpeg,,,,
OTD-017,Reflection Therapy,Official Tournament Sealed Deck,OTD,Promo,Objective,,OTD-017.jpeg,,,,
OTD-018,Suna,Official Tournament Sealed Deck,OTD,Promo,Personnel,Non-Aligned,OTD-018.jpeg,,,,
OTD-019,Hide and Seek,Official Tournament Sealed Deck,OTD,Promo,Q Dilemma,,OTD-019.jpeg,,,,
OTD-020,Darmok,Official Tournament Sealed Deck,OTD,Promo,Ship,Non-Aligned,OTD-020.jpeg,,,,
PRE-001,Betazoid Gift Box,Premiere,PRE,Rare,Artifact,,PRE-001.jpeg,,,,
PRE-002,Horga'hn,Premiere,PRE,Rare,Artifact,,PRE-002.jpeg,,,,
PRE-003,Interphase Generator,Premiere,PRE,Rare,Artifact,,PRE-003.jpeg,,,,
PRE-004,Kurlan Naiskos,Premiere,PRE,Rare,Artifact,,PRE-004.jpeg,,,,
PRE-005,Thought Maker,Premiere,PRE,Rare,Artifact,,PRE-005.jpeg,,,,
PRE-006,Time Travel Pod,Premiere,PRE,Rare,Artifact,,PRE-006.jpeg,,,,
PRE-007,Tox Uthat,Premiere,PRE,Rare,Artifact,,PRE-007.jpeg,,,,
PRE-008,Varon-T Disruptor,Premiere,PRE,Rare,Artifact,,PRE-008.jpeg,,,,
PRE-009,Vulcan Stone of Gol,Premiere,PRE,Rare,Artifact,,PRE-009.jpeg,,,,
PRE-010,Alien Abduction,Premiere,PRE,Uncommon,Dilemma,,PRE-010.jpeg,,,,
PRE-011,Alien Parasites,Premiere,PRE,Uncommon,Dilemma,,PRE-011.jpeg,,,,
PRE-012,Anaphasic Organism,Premiere,PRE,Common,Dilemma,,PRE-012.jpeg,,,,
PRE-013,Ancient Computer,Premiere,PRE,Rare,Dilemma,,PRE-013.jpeg,,,,
PRE-014,Archer,Premiere,PRE,Common,Dilemma,,PRE-014.jpeg,,,,
PRE-015,Armus - Skin of Evil,Premiere,PRE,Rare,Dilemma,,PRE-015.jpeg,,,,
PRE-016,Barclay's Protomorphosis Disease,Premiere,PRE,Rare,Dilemma,,PRE-016.jpeg,,,,
PRE-017,"Birth of ""Junior"" ",Premiere,PRE,Uncommon,Dilemma,,PRE-017.jpeg,,,,
PRE-018,Borg Ship,Premiere,PRE,Rare,Dilemma,,PRE-018.jpeg,,,,
PRE-019,Chalnoth,Premiere,PRE,Uncommon,Dilemma,,PRE-019.jpeg,,,,
PRE-020,Cosmic String Fragment,Premiere,PRE,Uncommon,Dilemma,,PRE-020.jpeg,,,,
PRE-021,Crystalline Entity,Premiere,PRE,Rare,Dilemma,,PRE-021.jpeg,,,,
PRE-022,Cytherians,Premiere,PRE,Rare,Dilemma,,PRE-022.jpeg,,,,
PRE-023,El-Adrel Creature,Premiere,PRE,Uncommon,Dilemma,,PRE-023.jpeg,,,,
PRE-024,Female's Love Interest,Premiere,PRE,Common,Dilemma,,PRE-024.jpeg,,,,
PRE-025,Firestorm,Premiere,PRE,Uncommon,Dilemma,,PRE-025.jpeg,,,,
PRE-026,Gravitic Mine,Premiere,PRE,Uncommon,Dilemma,,PRE-026.jpeg,,,,
PRE-027,Hologram Ruse,Premiere,PRE,Uncommon,Dilemma,,PRE-027.jpeg,,,,
PRE-028,Hyper-Aging,Premiere,PRE,Uncommon,Dilemma,,PRE-028.jpeg,,,,
PRE-029,Iconian Computer Weapon,Premiere,PRE,Common,Dilemma,,PRE-029.jpeg,,,,
PRE-030,Impassable Door,Premiere,PRE,Common,Dilemma,,PRE-030.jpeg,,,,
PRE-031,Ktarian Game,Premiere,PRE,Rare,Dilemma,,PRE-031.jpeg,,,,
PRE-032,Male's Love Interest,Premiere,PRE,Common,Dilemma,,PRE-032.jpeg,,,,
PRE-033,Matriarchal Society,Premiere,PRE,Uncommon,Dilemma,,PRE-033.jpeg,,,,
PRE-034,Menthar Booby Trap,Premiere,PRE,Common,Dilemma,,PRE-034.jpeg,,,,
PRE-035,Microbiotic Colony,Premiere,PRE,Common,Dilemma,,PRE-035.jpeg,,,,
PRE-036,Microvirus,Premiere,PRE,Common,Dilemma,,PRE-036.jpeg,,,,
PRE-037,Nagilum,Premiere,PRE,Rare,Dilemma,,PRE-037.jpeg,,,,
PRE-038,Nanites,Premiere,PRE,Uncommon,Dilemma,,PRE-038.jpeg,,,,
PRE-039,Nausicaans,Premiere,PRE,Uncommon,Dilemma,,PRE-039.jpeg,,,,
PRE-040,Nitrium Metal Parasites,Premiere,PRE,Uncommon,Dilemma,,PRE-040.jpeg,,,,
PRE-041,Null Space,Premiere,PRE,Uncommon,Dilemma,,PRE-041.jpeg,,,,
PRE-042,Phased Matter,Premiere,PRE,Common,Dilemma,,PRE-042.jpeg,,,,
PRE-043,Portal Guard,Premiere,PRE,Uncommon,Dilemma,,PRE-043.jpeg,,,,
PRE-044,Q,Premiere,PRE,Rare,Dilemma,,PRE-044.jpeg,,,,
PRE-045,Radioactive Garbage Scow,Premiere,PRE,Uncommon,Dilemma,,PRE-045.jpeg,,,,
PRE-046,Rebel Encounter,Premiere,PRE,Uncommon,Dilemma,,PRE-046.jpeg,,,,
PRE-047,REM Fatigue Hallucinations,Premiere,PRE,Uncommon,Dilemma,,PRE-047.jpeg,,,,
PRE-048,Sarjenka,Premiere,PRE,Rare,Dilemma,,PRE-048.jpeg,,,,
PRE-049,"Shaka, When the Walls Fell",Premiere,PRE,Uncommon,Dilemma,,PRE-049.jpeg,,,,
PRE-050,Tarellian Plague Ship,Premiere,PRE,Uncommon,Dilemma,,PRE-050.jpeg,,,,
PRE-051,Temporal Causality Loop,Premiere,PRE,Rare,Dilemma,,PRE-051.jpeg,,,,
PRE-052,Tsiolkovsky Infection,Premiere,PRE,Rare,Dilemma,,PRE-052.jpeg,,,,
PRE-053,Two-Dimensional Creatures,Premiere,PRE,Uncommon,Dilemma,,PRE-053.jpeg,,,,
PRE-054,Wind Dancer,Premiere,PRE,Rare,Dilemma,,PRE-054.jpeg,,,,
PRE-055,Engineering Kit,Premiere,PRE,Common,Equipment,,PRE-055.jpeg,,,,
PRE-056,Engineering PADD,Premiere,PRE,Common,Equipment,,PRE-056.jpeg,,,,
PRE-057,Federation PADD,Premiere,PRE,Common,Equipment,,PRE-057.jpeg,,,,
PRE-058,Klingon Disruptor,Premiere,PRE,Common,Equipment,,PRE-058.jpeg,,,,
PRE-059,Klingon PADD,Premiere,PRE,Common,Equipment,,PRE-059.jpeg,,,,
PRE-060,Medical Kit,Premiere,PRE,Common,Equipment,,PRE-060.jpeg,,,,
PRE-061,Medical Tricorder,Premiere,PRE,Common,Equipment,,PRE-061.jpeg,,,,
PRE-062,Romulan Disruptor,Premiere,PRE,Common,Equipment,,PRE-062.jpeg,,,,
PRE-063,Romulan PADD,Premiere,PRE,Common,Equipment,,PRE-063.jpeg,,,,
PRE-064,Starfleet Type II Phaser,Premiere,PRE,Common,Equipment,,PRE-064.jpeg,,,,
PRE-065,Tricorder,Premiere,PRE,Common,Equipment,,PRE-065.jpeg,,,,
PRE-066,Alien Probe,Premiere,PRE,Uncommon,Event,,PRE-066.jpeg,,,,
PRE-067,Anti-Time Anomaly,Premiere,PRE,Rare,Event,,PRE-067.jpeg,,,,
PRE-068,Atmospheric Ionization,Premiere,PRE,Common,Event,,PRE-068.jpeg,,,,
PRE-069,Bynars Weapon Enhancement,Premiere,PRE,Rare,Event,,PRE-069.jpeg,,,,
PRE-070,Distortion Field,Premiere,PRE,Uncommon,Event,,PRE-070.jpeg,,,,
PRE-071,Espionage: Federation on Klingon,Premiere,PRE,Common,Event,,PRE-071.jpeg,,,,
PRE-072,Espionage: Klingon on Federation,Premiere,PRE,Common,Event,,PRE-072.jpeg,,,,
PRE-073,Espionage: Romulan on Federation,Premiere,PRE,Common,Event,,PRE-073.jpeg,,,,
PRE-074,Espionage: Romulan on Klingon,Premiere,PRE,Common,Event,,PRE-074.jpeg,,,,
PRE-075,Gaps in Normal Space,Premiere,PRE,Uncommon,Event,,PRE-075.jpeg,,,,
PRE-076,Genetronic Replicator,Premiere,PRE,Uncommon,Event,,PRE-076.jpeg,,,,
PRE-077,Goddess of Empathy,Premiere,PRE,Rare,Event,,PRE-077.jpeg,,,,
PRE-078,Holo-Projectors,Premiere,PRE,Uncommon,Event,,PRE-078.jpeg,,,,
PRE-079,Kivas Fajo - Collector,Premiere,PRE,Uncommon,Event,,PRE-079.jpeg,,,,
PRE-080,Lore Returns,Premiere,PRE,Rare,Event,,PRE-080.jpeg,,,,
PRE-081,Lore's Fingernail,Premiere,PRE,Rare,Event,,PRE-081.jpeg,,,,
PRE-082,Masaka Transformations,Premiere,PRE,Uncommon,Event,,PRE-082.jpeg,,,,
PRE-083,Metaphasic Shields,Premiere,PRE,Uncommon,Event,,PRE-083.jpeg,,,,
PRE-084,Neural Servo Device,Premiere,PRE,Uncommon,Event,,PRE-084.jpeg,,,,
PRE-085,Nutational Shields,Premiere,PRE,Uncommon,Event,,PRE-085.jpeg,,,,
PRE-086,Pattern Enhancers,Premiere,PRE,Common,Event,,PRE-086.jpeg,,,,
PRE-087,Plasma Fire,Premiere,PRE,Common,Event,,PRE-087.jpeg,,,,
PRE-088,Q-Net,Premiere,PRE,Common,Event,,PRE-088.jpeg,,,,
PRE-089,Raise the Stakes,Premiere,PRE,Uncommon,Event,,PRE-089.jpeg,,,,
PRE-090,Red Alert!,Premiere,PRE,Common,Event,,PRE-090.jpeg,,,,
PRE-091,Res-Q,Premiere,PRE,Common,Event,,PRE-091.jpeg,,,,
PRE-092,Spacedock,Premiere,PRE,Common,Event,,PRE-092.jpeg,,,,
