ID,Name,Set Name,Set Code,Rarity,Card Type,Affiliation,File Name,Has AI,Has Foil,Has Tribble,Tags
ENG-052,U.S.S. Excalibur,Engage,ENG,UV,Ship,Federation,ENG-052.jpeg,,,,
ENG-053,Voyager,Engage,ENG,RV,Ship,Kazon,ENG-053.jpeg,,,,
ENG-054,Deranas,Engage,ENG,RV,Ship,Romulan,ENG-054.jpeg,,,,
STL-001,Assimilated Vessel,The Sky's the Limit,STL,CV,Dilemma,,STL-001.jpeg,,,,
STL-002,Cybernetic Homing Device,The Sky's the Limit,STL,CV,Dilemma,,STL-002.jpeg,,,,
STL-003,Data Has Some Issues,The Sky's the Limit,STL,UV,Dilemma,,STL-003.jpeg,,,,
STL-004,Hunter Probe,The Sky's the Limit,STL,UV,Dilemma,,STL-004.jpeg,,,,
STL-005,Irrational Commander,The Sky's the Limit,STL,RV,Dilemma,,STL-005.jpeg,,,,
STL-006,Murasaki Effect,The Sky's the Limit,STL,CV,Dilemma,,STL-006.jpeg,,,,
STL-007,Osaarian Pirates,The Sky's the Limit,STL,CV,Dilemma,,STL-007.jpeg,,,,
STL-008,Paralyzed by Fear,The Sky's the Limit,STL,CV,Dilemma,,STL-008.jpeg,,,,
STL-009,Regime Change,The Sky's the Limit,STL,UV,Dilemma,,STL-009.jpeg,,,,
STL-010,Remat Detonator,The Sky's the Limit,STL,CV,Dilemma,,STL-010.jpeg,,,,
STL-011,Spaceborne Entity,The Sky's the Limit,STL,RV,Dilemma,,STL-011.jpeg,,,,
STL-012,Brace for Impact,The Sky's the Limit,STL,UV,Event,,STL-012.jpeg,,,,
STL-013,Stone Knives and Bearskins,The Sky's the Limit,STL,CV,Event,,STL-013.jpeg,,,,
STL-014,❖ Repurposed Outpost,The Sky's the Limit,STL,CV,Facility,Non-Aligned,STL-014.jpeg,,,,
STL-015,Followers of the One,The Sky's the Limit,STL,UV,Incident,,STL-015.jpeg,,,,
STL-016,Taken Prisoner,The Sky's the Limit,STL,UV,Incident,,STL-016.jpeg,,,,
STL-017,A Missing Day,The Sky's the Limit,STL,CV,Interrupt,,STL-017.jpeg,,,,
STL-018,Fitting In,The Sky's the Limit,STL,UV,Interrupt,,STL-018.jpeg,,,,
STL-019,Your Place is on the Bridge,The Sky's the Limit,STL,RV,Interrupt,,STL-019.jpeg,,,,
STL-020,Evade Borg Vessel,The Sky's the Limit,STL,CV,Mission,,STL-020.jpeg,,,,
STL-021,Foster New Collective,The Sky's the Limit,STL,CV,Mission,,STL-021.jpeg,,,,
STL-022,Install Emotion Chip,The Sky's the Limit,STL,CV,Mission,,STL-022.jpeg,,,,
STL-023,Locate Terrorist Leader,The Sky's the Limit,STL,UV,Mission,,STL-023.jpeg,,,,
STL-024,Redirect Energy Ribbon,The Sky's the Limit,STL,CV,Objective,,STL-024.jpeg,,,,
STL-025,❖ Twelve of Thirteen,The Sky's the Limit,STL,CV,Personnel,Borg,STL-025.jpeg,,,,
STL-026,❖ Goran,The Sky's the Limit,STL,CV,Personnel,Cardassian,STL-026.jpeg,,,,
STL-027,Nador,The Sky's the Limit,STL,RV,Personnel,Cardassian,STL-027.jpeg,,,,
STL-028,Captain Spock,The Sky's the Limit,STL,UV,Personnel,Federation,STL-028.jpeg,,,,
STL-029,❖ D.C. Franklin,The Sky's the Limit,STL,CV,Personnel,Federation,STL-029.jpeg,,,,
STL-030,Kathryn Janeway,The Sky's the Limit,STL,UV,Personnel,Federation,STL-030.jpeg,,,,
STL-031,❖ Marruu,The Sky's the Limit,STL,CV,Personnel,Federation,STL-031.jpeg,,,,
STL-032,❖ Martinez,The Sky's the Limit,STL,CV,Personnel,Federation,STL-032.jpeg,,,,
STL-033,William T. Riker,The Sky's the Limit,STL,RV,Personnel,Federation,STL-033.jpeg,,,,
STL-034,❖ Dr. Farek,The Sky's the Limit,STL,CV,Personnel,Ferengi,STL-034.jpeg,,,,
STL-035,Lwaxana Troi,The Sky's the Limit,STL,UV,Personnel,Ferengi,STL-035.jpeg,,,,
STL-036,B'Etor,The Sky's the Limit,STL,RV,Personnel,Klingon,STL-036.jpeg,,,,
STL-037,❖ Dokar,The Sky's the Limit,STL,CV,Personnel,Klingon,STL-037.jpeg,,,,
STL-038,K'Vit,The Sky's the Limit,STL,UV,Personnel,Klingon,STL-038.jpeg,,,,
STL-039,Lursa,The Sky's the Limit,STL,RV,Personnel,Klingon,STL-039.jpeg,,,,
STL-040,❖ Bosus,The Sky's the Limit,STL,CV,Personnel,Non-Aligned,STL-040.jpeg,,,,
STL-041,Data,The Sky's the Limit,STL,URV,Personnel,Non-Aligned,STL-041.jpeg,,,,
STL-042,❖ Goval,The Sky's the Limit,STL,CV,Personnel,Non-Aligned,STL-042.jpeg,,,,
STL-043,Kamala,The Sky's the Limit,STL,RV,Personnel,Non-Aligned,STL-043.jpeg,,,,
STL-044,Lieutenant Crosis,The Sky's the Limit,STL,RV,Personnel,Non-Aligned,STL-044.jpeg,,,,
STL-045,❖ Millin,The Sky's the Limit,STL,CV,Personnel,Non-Aligned,STL-045.jpeg,,,,
STL-046,❖ Morik,The Sky's the Limit,STL,CV,Personnel,Non-Aligned,STL-046.jpeg,,,,
STL-047,The One,The Sky's the Limit,STL,RV,Personnel,Non-Aligned,STL-047.jpeg,,,,
STL-048,Third of Five,The Sky's the Limit,STL,UV,Personnel,Non-Aligned,STL-048.jpeg,,,,
STL-049,Relam,The Sky's the Limit,STL,UV,Personnel,Romulan,STL-049.jpeg,,,,
STL-050,❖ Tarvang,The Sky's the Limit,STL,CV,Personnel,Romulan,STL-050.jpeg,,,,
STL-051,❖ Supply Ship,The Sky's the Limit,STL,CV,Ship,Cardassian,STL-051.jpeg,,,,
STL-052,Cha'Joh,The Sky's the Limit,STL,UV,Ship,Klingon,STL-052.jpeg,,,,
STL-053,Assimilator,The Sky's the Limit,STL,RV,Ship,Non-Aligned,STL-053.jpeg,,,,
STL-054,❖ Stolen Ship,The Sky's the Limit,STL,RV,Ship,Romulan/Federation,STL-054.jpeg,,,,
STL-055,❖ Stolen Ship,The Sky's the Limit,STL,R+V,Ship,Federation/Romulan,STL-055.jpeg,,,,
HF4-001,Starting Over,Homefront 4,HF4,UV,Event,,HF4-001.jpeg,,,,
HF4-002,Unstable Matrix,Homefront 4,HF4,RV,Event,,HF4-002.jpeg,,,,
HF4-003,Access Relay Station,Homefront 4,HF4,CV,Mission,,HF4-003.jpeg,,,,
HF4-004,Acquire Illicit Explosives,Homefront 4,HF4,RV,Mission,,HF4-004.jpeg,,,,
HF4-005,Attack at Rare Phenomenon,Homefront 4,HF4,CV,Mission,,HF4-005.jpeg,,,,
HF4-006,Battle Reconnaissance,Homefront 4,HF4,CV,Mission,,HF4-006.jpeg,,,,
HF4-007,Clash at Chin'toka,Homefront 4,HF4,RV,Mission,,HF4-007.jpeg,,,,
HF4-008,Collect Omicron Particles,Homefront 4,HF4,CV,Mission,,HF4-008.jpeg,,,,
HF4-009,Destroy Iconian Gateway,Homefront 4,HF4,UV,Mission,,HF4-009.jpeg,,,,
HF4-010,Eliminate Virus,Homefront 4,HF4,CV,Mission,,HF4-010.jpeg,,,,
HF4-011,Evade Dominion Squadron,Homefront 4,HF4,UV,Mission,,HF4-011.jpeg,,,,
HF4-012,Genesis Planet,Homefront 4,HF4,CV,Mission,,HF4-012.jpeg,,,,
HF4-013,Investigate Derelict,Homefront 4,HF4,CV,Mission,,HF4-013.jpeg,,,,
HF4-014,Investigate Maquis Activity,Homefront 4,HF4,UV,Mission,,HF4-014.jpeg,,,,
HF4-015,Navigate Argolis Cluster,Homefront 4,HF4,CV,Mission,,HF4-015.jpeg,,,,
HF4-016,Protect The Escapees,Homefront 4,HF4,CV,Mission,,HF4-016.jpeg,,,,
HF4-017,Renovate Starbase,Homefront 4,HF4,CV,Mission,,HF4-017.jpeg,,,,
HF4-018,Resupply Marauder,Homefront 4,HF4,CV,Mission,,HF4-018.jpeg,,,,
HF4-019,Search and Rescue,Homefront 4,HF4,CV,Mission,,HF4-019.jpeg,,,,
HF4-020,Signal for Rescue,Homefront 4,HF4,RV,Mission,,HF4-020.jpeg,,,,
HF4-021,❖ Study Badlands,Homefront 4,HF4,CV,Mission,,HF4-021.jpeg,,,,
HF4-022,Study Rare Phenomenon,Homefront 4,HF4,UV,Mission,,HF4-022.jpeg,,,,
HF4-023,Surgery Under Fire,Homefront 4,HF4,UV,Mission,,HF4-023.jpeg,,,,
HF4-024,❖ Survey Star System,Homefront 4,HF4,CV,Mission,,HF4-024.jpeg,,,,
HF4-025,The Siege of AR-558,Homefront 4,HF4,RV,Mission,,HF4-025.jpeg,,,,
HF4-026,Verify Evidence,Homefront 4,HF4,CV,Mission,,HF4-026.jpeg,,,,
HF4-027,Assimilate Homeworld,Homefront 4,HF4,UV,Objective,,HF4-027.jpeg,,,,
EMS-001,Back Room Dealings,Emissary,EMS,UV,Dilemma,,EMS-001.jpeg,,,,
EMS-002,Chula: Unfortunate Roll,Emissary,EMS,CV,Dilemma,,EMS-002.jpeg,,,,
EMS-003,Cultural Differences,Emissary,EMS,UV,Dilemma,,EMS-003.jpeg,,,,
EMS-004,Difficult Disposal,Emissary,EMS,CV,Dilemma,,EMS-004.jpeg,,,,
EMS-005,Encased in Crystal,Emissary,EMS,RV,Dilemma,,EMS-005.jpeg,,,,
EMS-006,Ferengi Locator Bomb,Emissary,EMS,RV,Dilemma,,EMS-006.jpeg,,,,
EMS-007,Fly by the Seat of your Pants,Emissary,EMS,CV,Dilemma,,EMS-007.jpeg,,,,
EMS-008,Hard Time,Emissary,EMS,UV,Dilemma,,EMS-008.jpeg,,,,
EMS-009,More of Your Kind,Emissary,EMS,CV,Dilemma,,EMS-009.jpeg,,,,
EMS-010,Precision Piloting,Emissary,EMS,RV,Dilemma,,EMS-010.jpeg,,,,
EMS-011,Secret Identity,Emissary,EMS,UV,Dilemma,,EMS-011.jpeg,,,,
EMS-012,Socializing with the Staff,Emissary,EMS,CV,Dilemma,,EMS-012.jpeg,,,,
EMS-013,Too Many Chiefs,Emissary,EMS,UV,Dilemma,,EMS-013.jpeg,,,,
EMS-014,Unlikely Pair,Emissary,EMS,CV,Dilemma,,EMS-014.jpeg,,,,
EMS-015,The First Stable Wormhole,Emissary,EMS,CV,Doorway,,EMS-015.jpeg,,,,
EMS-016,Bajor for Bajorans,Emissary,EMS,UV,Event,,EMS-016.jpeg,,,,
EMS-017,Internment,Emissary,EMS,CV,Event,,EMS-017.jpeg,,,,
EMS-018,New Frontiers,Emissary,EMS,RV,Event,,EMS-018.jpeg,,,,
EMS-019,Raktajino,Emissary,EMS,UV,Event,,EMS-019.jpeg,,,,
EMS-020,Shipwright,Emissary,EMS,RV,Event,,EMS-020.jpeg,,,,
EMS-021,Alliance for Global Unity,Emissary,EMS,CV,Incident,,EMS-021.jpeg,,,,
EMS-022,Articles of Jurisprudence,Emissary,EMS,CV,Incident,,EMS-022.jpeg,,,,
EMS-023,Call for Reinforcements,Emissary,EMS,RV,Incident,,EMS-023.jpeg,,,,
EMS-024,Gagh Tek Or?,Emissary,EMS,UV,Incident,,EMS-024.jpeg,,,,
EMS-025,Here by Invitation,Emissary,EMS,UV,Incident,,EMS-025.jpeg,,,,
EMS-026,I Miss This Office,Emissary,EMS,CV,Incident,,EMS-026.jpeg,,,,
EMS-027,Labor Camp,Emissary,EMS,UV,Incident,,EMS-027.jpeg,,,,
EMS-028,Nano-Biogenic Disarmament,Emissary,EMS,CV,Incident,,EMS-028.jpeg,,,,
EMS-029,New Arrivals,Emissary,EMS,CV,Incident,,EMS-029.jpeg,,,,
EMS-030,Reshape the Quadrant,Emissary,EMS,UV,Incident,,EMS-030.jpeg,,,,
EMS-031,Establish Interquadrant Communications,Emissary,EMS,CV,Mission,,EMS-031.jpeg,,,,
EMS-032,Host Tournament,Emissary,EMS,UV,Mission,,EMS-032.jpeg,,,,
EMS-033,Pacify Warring Factions,Emissary,EMS,RV,Mission,,EMS-033.jpeg,,,,
EMS-034,Reopen Trade Discussions,Emissary,EMS,CV,Mission,,EMS-034.jpeg,,,,
EMS-035,Salvage Wrecked Ship,Emissary,EMS,CV,Mission,,EMS-035.jpeg,,,,
EMS-036,Verify Legendary Journey,Emissary,EMS,UV,Mission,,EMS-036.jpeg,,,,
EMS-037,❖ Anneli,Emissary,EMS,CV,Personnel,Bajoran,EMS-037.jpeg,,,,
EMS-038,Ben Sisko,Emissary,EMS,RV,Personnel,Bajoran/Federation,EMS-038.jpeg,,,,
EMS-039,Ben Sisko,Emissary,EMS,R+V,Personnel,Bajoran/Federation,EMS-039.jpeg,,,,
EMS-040,❖ Beyor,Emissary,EMS,CV,Personnel,Bajoran,EMS-040.jpeg,,,,
EMS-041,Borum,Emissary,EMS,UV,Personnel,Bajoran,EMS-041.jpeg,,,,
EMS-042,Deputy Quark,Emissary,EMS,RV,Personnel,Bajoran/Ferengi,EMS-042.jpeg,,,,
EMS-043,Deputy Quark,Emissary,EMS,R+V,Personnel,Bajoran/Ferengi,EMS-043.jpeg,,,,
EMS-044,❖ Dohlem,Emissary,EMS,CV,Personnel,Bajoran,EMS-044.jpeg,,,,
EMS-045,Kira Meru,Emissary,EMS,RV,Personnel,Bajoran/Cardassian,EMS-045.jpeg,,,,
EMS-046,Kira Meru,Emissary,EMS,R+V,Personnel,Bajoran/Cardassian,EMS-046.jpeg,,,,
EMS-047,Kira Taban,Emissary,EMS,UV,Personnel,Bajoran,EMS-047.jpeg,,,,
EMS-048,Minister Toran,Emissary,EMS,UV,Personnel,Bajoran,EMS-048.jpeg,,,,
EMS-049,❖ Murjo,Emissary,EMS,CV,Personnel,Bajoran,EMS-049.jpeg,,,,
EMS-050,Vedek Kira,Emissary,EMS,RV,Personnel,Bajoran,EMS-050.jpeg,,,,
EMS-051,Yarka,Emissary,EMS,UV,Personnel,Bajoran,EMS-051.jpeg,,,,
EMS-052,❖ Belva,Emissary,EMS,CV,Personnel,Cardassian,EMS-052.jpeg,,,,
EMS-053,Danar,Emissary,EMS,RV,Personnel,Cardassian,EMS-053.jpeg,,,,
EMS-054,Darhe'el,Emissary,EMS,UV,Personnel,Cardassian,EMS-054.jpeg,,,,
EMS-055,Dukat,Emissary,EMS,RV,Personnel,Cardassian,EMS-055.jpeg,,,,
EMS-056,Investigator Odo,Emissary,EMS,RV,Personnel,Cardassian,EMS-056.jpeg,,,,
EMS-057,❖ Jasad,Emissary,EMS,CV,Personnel,Cardassian,EMS-057.jpeg,,,,
EMS-058,❖ Jerax,Emissary,EMS,CV,Personnel,Cardassian,EMS-058.jpeg,,,,
EMS-059,Makbar,Emissary,EMS,RV,Personnel,Cardassian,EMS-059.jpeg,,,,
EMS-060,Oran,Emissary,EMS,RV,Personnel,Cardassian,EMS-060.jpeg,,,,
EMS-061,Quark,Emissary,EMS,RV,Personnel,Cardassian/Ferengi,EMS-061.jpeg,,,,
EMS-062,Quark,Emissary,EMS,R+V,Personnel,Cardassian/Ferengi,EMS-062.jpeg,,,,
EMS-063,❖ Rogesh,Emissary,EMS,CV,Personnel,Cardassian,EMS-063.jpeg,,,,
EMS-064,❖ Tadim,Emissary,EMS,CV,Personnel,Cardassian,EMS-064.jpeg,,,,
EMS-065,Arjin,Emissary,EMS,UV,Personnel,Federation,EMS-065.jpeg,,,,
EMS-066,Benjamin Sisko,Emissary,EMS,URV,Personnel,Federation,EMS-066.jpeg,,,,
EMS-067,❖ Hoya,Emissary,EMS,CV,Personnel,Federation,EMS-067.jpeg,,,,
EMS-068,Jadzia Dax,Emissary,EMS,RV,Personnel,Federation,EMS-068.jpeg,,,,
EMS-069,Jake Sisko,Emissary,EMS,RV,Personnel,Federation,EMS-069.jpeg,,,,
EMS-070,Julian Bashir,Emissary,EMS,RV,Personnel,Federation,EMS-070.jpeg,,,,
EMS-071,Melora Pazlar,Emissary,EMS,UV,Personnel,Federation,EMS-071.jpeg,,,,
EMS-072,Miles O'Brien,Emissary,EMS,RV,Personnel,Federation,EMS-072.jpeg,,,,
EMS-073,❖ Paulson,Emissary,EMS,CV,Personnel,Federation,EMS-073.jpeg,,,,
EMS-074,Chef Kaga,Emissary,EMS,UV,Personnel,Klingon,EMS-074.jpeg,,,,
EMS-075,Altovar,Emissary,EMS,UV,Personnel,Non-Aligned,EMS-075.jpeg,,,,
EMS-076,❖ Bhaduri,Emissary,EMS,CV,Personnel,Non-Aligned,EMS-076.jpeg,,,,
EMS-077,❖ Jakin,Emissary,EMS,CV,Personnel,Non-Aligned,EMS-077.jpeg,,,,
EMS-078,❖ Javed,Emissary,EMS,CV,Personnel,Non-Aligned,EMS-078.jpeg,,,,
EMS-079,Tosk,Emissary,EMS,RV,Personnel,Non-Aligned,EMS-079.jpeg,,,,
EMS-080,Baraka,Emissary,EMS,UV,Ship,Bajoran,EMS-080.jpeg,,,,
EMS-081,U.S.S. Ganges,Emissary,EMS,RV,Ship,Federation,EMS-081.jpeg,,,,
EMS-082,U.S.S. Orinoco,Emissary,EMS,UV,Ship,Federation,EMS-082.jpeg,,,,
EMS-083,❖ T'Lani Cruiser,Emissary,EMS,CV,Ship,Non-Aligned,EMS-083.jpeg,,,,
EMS-084,Klingon Restaurant,Emissary,EMS,UV,Site,,EMS-084.jpeg,,,,
EMS-085,✶ The Celestial Temple,Emissary,EMS,CV,Time Location,,EMS-085.jpeg,,,,
HF5-001,Bajoran Shrine,Homefront 5,HF5,RV,Site,,HF5-001.jpeg,,,,
HF5-002,❖ Cargo Bay,Homefront 5,HF5,CV,Site,,HF5-002.jpeg,,,,
HF5-003,Commander's Office,Homefront 5,HF5,RV,Site,,HF5-003.jpeg,,,,
HF5-004,Docking Pads,Homefront 5,HF5,CV,Site,,HF5-004.jpeg,,,,
HF5-005,Docking Ports,Homefront 5,HF5,CV,Site,,HF5-005.jpeg,,,,
HF5-006,Docking Pylons,Homefront 5,HF5,CV,Site,,HF5-006.jpeg,,,,
HF5-007,Garak's Tailor Shop,Homefront 5,HF5,RV,Site,,HF5-007.jpeg,,,,
HF5-008,❖ Guest Quarters,Homefront 5,HF5,CV,Site,,HF5-008.jpeg,,,,
HF5-009,❖ Holosuite,Homefront 5,HF5,CV,Site,,HF5-009.jpeg,,,,
HF5-010,Infirmary,Homefront 5,HF5,UV,Site,,HF5-010.jpeg,,,,
HF5-011,Ops,Homefront 5,HF5,UV,Site,,HF5-011.jpeg,,,,
HF5-012,Ops: Mirror Universe,Homefront 5,HF5,RV,Site,,HF5-012.jpeg,,,,
HF5-013,Ore Processing Unit,Homefront 5,HF5,CV,Site,,HF5-013.jpeg,,,,
HF5-014,Promenade Shops,Homefront 5,HF5,UV,Site,,HF5-014.jpeg,,,,
HF5-015,Quark's Bar,Homefront 5,HF5,URV,Site,,HF5-015.jpeg,,,,
HF5-016,Science Lab,Homefront 5,HF5,UV,Site,,HF5-016.jpeg,,,,
HF5-017,❖ Security Holding Cell,Homefront 5,HF5,CV,Site,,HF5-017.jpeg,,,,
HF5-018,Security Office,Homefront 5,HF5,UV,Site,,HF5-018.jpeg,,,,
WPE-001,Contain Boarding Parties,Warp Pack: Emissary,WPE,PV,Incident,,WPE-001.jpeg,,,,
WPE-002,Trust the Prophets,Warp Pack: Emissary,WPE,PV,Incident,,WPE-002.jpeg,,,,
WPE-003,We Need You Here,Warp Pack: Emissary,WPE,PV,Incident,,WPE-003.jpeg,,,,
WPE-004,❖ Herbert,Warp Pack: Emissary,WPE,PV,Personnel,Federation,WPE-004.jpeg,,,,
WPE-005,❖ Lieutenant Ballard,Warp Pack: Emissary,WPE,PV,Personnel,Federation,WPE-005.jpeg,,,,
WPE-006,Riva,Warp Pack: Emissary,WPE,PV,Personnel,Non-Aligned,WPE-006.jpeg,,,,
MAQ-001,A Pleasant Surprise,The Maquis,MAQ,UV,Dilemma,,MAQ-001.jpeg,,,,
MAQ-002,Deliberate Tactical Error,The Maquis,MAQ,CV,Dilemma,,MAQ-002.jpeg,,,,
MAQ-003,Dramatis Personae,The Maquis,MAQ,UV,Dilemma,,MAQ-003.jpeg,,,,
MAQ-004,Maquis Vendetta,The Maquis,MAQ,RV,Dilemma,,MAQ-004.jpeg,,,,
MAQ-005,Protestations of Innocence,The Maquis,MAQ,CV,Dilemma,,MAQ-005.jpeg,,,,
MAQ-006,Recurring Injury,The Maquis,MAQ,UV,Dilemma,,MAQ-006.jpeg,,,,
MAQ-007,Sabotaged Plasma Conduit,The Maquis,MAQ,CV,Dilemma,,MAQ-007.jpeg,,,,
MAQ-008,Scapegoat,The Maquis,MAQ,CV,Dilemma,,MAQ-008.jpeg,,,,
MAQ-009,"Unscheduled ""Assistance""",The Maquis,MAQ,RV,Dilemma,,MAQ-009.jpeg,,,,
MAQ-010,Determined to Stay,The Maquis,MAQ,CV,Event,,MAQ-010.jpeg,,,,
MAQ-011,Organized Terrorist Activities,The Maquis,MAQ,RV,Event,,MAQ-011.jpeg,,,,
MAQ-012,Bleed Resources,The Maquis,MAQ,UV,Incident,,MAQ-012.jpeg,,,,
MAQ-013,Defending Their Homes,The Maquis,MAQ,CV,Incident,,MAQ-013.jpeg,,,,
MAQ-014,Learning Curve,The Maquis,MAQ,CV,Incident,,MAQ-014.jpeg,,,,
MAQ-015,Not So Demilitarized,The Maquis,MAQ,UV,Incident,,MAQ-015.jpeg,,,,
MAQ-016,They Call Themselves the Maquis,The Maquis,MAQ,CV,Incident,,MAQ-016.jpeg,,,,
MAQ-017,Used to Being Outnumbered,The Maquis,MAQ,UV,Incident,,MAQ-017.jpeg,,,,
MAQ-018,You Could Be Invaluable,The Maquis,MAQ,CV,Incident,,MAQ-018.jpeg,,,,
MAQ-019,Stalling for Time,The Maquis,MAQ,CV,Interrupt,,MAQ-019.jpeg,,,,
MAQ-020,Break Prisoner,The Maquis,MAQ,UV,Mission,,MAQ-020.jpeg,,,,
MAQ-021,Divert Attention,The Maquis,MAQ,CV,Mission,,MAQ-021.jpeg,,,,
MAQ-022,Expose Secret Buildup,The Maquis,MAQ,RV,Mission,,MAQ-022.jpeg,,,,
MAQ-023,Supply Terrorists,The Maquis,MAQ,CV,Mission,,MAQ-023.jpeg,,,,
MAQ-024,For the Cause,The Maquis,MAQ,UV,Objective,,MAQ-024.jpeg,,,,
MAQ-025,The Only Way Home,The Maquis,MAQ,CV,Objective,,MAQ-025.jpeg,,,,
MAQ-026,Ro Laren,The Maquis,MAQ,RV,Personnel,Bajoran/Federation,MAQ-026.jpeg,,,,
MAQ-027,Ro Laren,The Maquis,MAQ,R+V,Personnel,Federation/Bajoran,MAQ-027.jpeg,,,,
MAQ-028,Tabor,The Maquis,MAQ,RV,Personnel,Bajoran/Federation,MAQ-028.jpeg,,,,
MAQ-029,Tabor,The Maquis,MAQ,R+V,Personnel,Federation/Bajoran,MAQ-029.jpeg,,,,
MAQ-030,Cal Hudson,The Maquis,MAQ,UV,Personnel,Federation,MAQ-030.jpeg,,,,
MAQ-031,George Sanders,The Maquis,MAQ,UV,Personnel,Federation,MAQ-031.jpeg,,,,
MAQ-032,❖ Niles,The Maquis,MAQ,CV,Personnel,Federation,MAQ-032.jpeg,,,,
MAQ-033,Tamal,The Maquis,MAQ,CV,Personnel,Federation,MAQ-033.jpeg,,,,
MAQ-034,Thomas Riker,The Maquis,MAQ,UV,Personnel,Federation,MAQ-034.jpeg,,,,
MAQ-035,Tom Paris,The Maquis,MAQ,RV,Personnel,Federation,MAQ-035.jpeg,,,,
MAQ-036,Tuvok,The Maquis,MAQ,RV,Personnel,Federation,MAQ-036.jpeg,,,,
MAQ-037,Bill Samuels,The Maquis,MAQ,UV,Personnel,Non-Aligned,MAQ-037.jpeg,,,,
MAQ-038,Brathaw,The Maquis,MAQ,CV,Personnel,Non-Aligned,MAQ-038.jpeg,,,,
MAQ-039,❖ Kalita,The Maquis,MAQ,CV,Personnel,Non-Aligned,MAQ-039.jpeg,,,,
MAQ-040,Kasidy Yates,The Maquis,MAQ,RV,Personnel,Non-Aligned,MAQ-040.jpeg,,,,
MAQ-041,❖ Kobb,The Maquis,MAQ,CV,Personnel,Non-Aligned,MAQ-041.jpeg,,,,
MAQ-042,❖ M'vil,The Maquis,MAQ,RV,Personnel,Non-Aligned/Klingon,MAQ-042.jpeg,,,,
MAQ-043,❖ M'vil,The Maquis,MAQ,R+V,Personnel,Klingon/Non-Aligned,MAQ-043.jpeg,,,,
MAQ-044,Macias,The Maquis,MAQ,UV,Personnel,Non-Aligned,MAQ-044.jpeg,,,,
MAQ-045,Quark,The Maquis,MAQ,RV,Personnel,Non-Aligned/Ferengi,MAQ-045.jpeg,,,,
MAQ-046,Quark,The Maquis,MAQ,R+V,Personnel,Ferengi/Non-Aligned,MAQ-046.jpeg,,,,
MAQ-047,Rebecca Sullivan,The Maquis,MAQ,UV,Personnel,Non-Aligned,MAQ-047.jpeg,,,,
MAQ-048,❖ Reide,The Maquis,MAQ,CV,Personnel,Non-Aligned,MAQ-048.jpeg,,,,
MAQ-049,Santos,The Maquis,MAQ,UV,Personnel,Non-Aligned,MAQ-049.jpeg,,,,
MAQ-050,❖ Sark,The Maquis,MAQ,CV,Personnel,Non-Aligned,MAQ-050.jpeg,,,,
MAQ-051,Shankar,The Maquis,MAQ,CV,Personnel,Non-Aligned,MAQ-051.jpeg,,,,
MAQ-052,Stolen Defiant,The Maquis,MAQ,URV,Ship,Federation,MAQ-052.jpeg,,,,
MAQ-053,Cosette,The Maquis,MAQ,UV,Ship,Non-Aligned,MAQ-053.jpeg,,,,
MAQ-054,Guingouin,The Maquis,MAQ,RV,Ship,Non-Aligned,MAQ-054.jpeg,,,,
MAQ-055,❖ Maquis Raider,The Maquis,MAQ,CV,Ship,Non-Aligned,MAQ-055.jpeg,,,,
MAQ-056,S.S. Xhosa,The Maquis,MAQ,UV,Ship,Non-Aligned,MAQ-056.jpeg,,,,
MAQ-057,Val Jean,The Maquis,MAQ,UV,Ship,Non-Aligned,MAQ-057.jpeg,,,,
MAQ-058,Close Quarters Combat,The Maquis,MAQ,CV,Tactic,,MAQ-058.jpeg,,,,
TAC-001,Quantum Incursions,20th Anniversary ,TAC,PV,Doorway,,TAC-001.jpeg,,,,
TAC-002,Crossover: An Invitation,20th Anniversary ,TAC,PV,Event,,TAC-002.jpeg,,,,
TAC-003,Leader of the Sect,20th Anniversary ,TAC,PV,Event,,TAC-003.jpeg,,,,
TAC-004,Starbase 247,20th Anniversary ,TAC,PV,Facility,Federation,TAC-004.jpeg,,,,
TAC-005,Holoprogram: Cafe des Artistes,20th Anniversary ,TAC,PV,Incident,,TAC-005.jpeg,,,,
TAC-006,Investigate Anti-Time Eruption,20th Anniversary ,TAC,PV,Mission,,TAC-006.jpeg,,,,
TAC-007,❖ Rak'tazan,20th Anniversary ,TAC,PV,Personnel,Dominion,TAC-007.jpeg,,,,
TAC-008,Commodore Decker,20th Anniversary ,TAC,PV,Personnel,Federation,TAC-008.jpeg,,,,
TAC-009,Kell Perim,20th Anniversary ,TAC,PV,Personnel,Federation,TAC-009.jpeg,,,,
TAC-010,Lwaxana Troi,20th Anniversary ,TAC,PV,Personnel,Federation,TAC-010.jpeg,,,,
TAC-011,Worf,20th Anniversary ,TAC,PV,Personnel,Federation,TAC-011.jpeg,,,,
TAC-012,General Korok,20th Anniversary ,TAC,PV,Personnel,Klingon/Non-Aligned,TAC-012.jpeg,,,,
TAC-013,General Korok,20th Anniversary ,TAC,PV,Personnel,Non-Aligned/Klingon,TAC-013.jpeg,,,,
TAC-014,Frederick La Rouque,20th Anniversary ,TAC,PV,Personnel,Non-Aligned,TAC-014.jpeg,,,,
TAC-015,❖ Orderly Mavek,20th Anniversary ,TAC,PV,Personnel,Non-Aligned,TAC-015.jpeg,,,,
TAC-016,Gannet Brooks,20th Anniversary ,TAC,PV,Personnel,Starfleet,TAC-016.jpeg,,,,
